Sample,IncidentNumber,Address,AlarmDt,AlarmTm,ArrivalDt,ArrivalTm,CloseDt,CloseTm,City,Zipcode,Battalion,StationArea,NeighborhoodDistrict,Lat,Long
0.07052695,17069526,3850 18th Street,6/14/2017,13:10:17,6/14/2017,13:14:02,6/14/2017,14:21:30,San Francisco,94114,B02,6,Castro/Upper Market,37.761274,-122.429491
0.070551386,17115827,450 30th Avenue,10/2/2017,19:28:55,10/2/2017,19:33:36,10/2/2017,19:47:39,San Francisco,94121,B07,14,Outer Richmond,37.780865,-122.489627
0.070556277,16138387,3398 California Street,12/11/2016,12:56:44,12/11/2016,12:59:49,12/11/2016,13:13:02,San Francisco,94118,B04,10,Presidio Heights,37.786915,-122.450048
0.070605575,17037764,0 Kissling Street,3/29/2017,18:07:12,3/29/2017,18:11:42,3/29/2017,18:14:46,San Francisco,94103,B02,36,South of Market,37.77265,-122.415002
0.070610392,17084737,2273 Clay Street,7/21/2017,4:07:34,7/21/2017,4:13:20,7/21/2017,4:33:42,San Francisco,94115,B04,38,Pacific Heights,37.791122,-122.430427
0.070616444,16101939,45 3rd Street,9/15/2016,10:54:37,9/15/2016,11:01:30,9/15/2016,11:04:31,San Francisco,94105,B03,1,Financial District/South Beach,37.786959,-122.402821
0.070664648,16006553,835 Market Street,1/16/2016,18:53:24,1/16/2016,18:58:49,1/16/2016,19:25:26,San Francisco,94103,B03,1,South of Market,37.785166,-122.406448
0.070685756,16104961,3380 20th Street,9/22/2016,4:35:55,9/22/2016,4:40:26,9/22/2016,4:48:33,San Francisco,94110,B06,7,Mission,37.758859,-122.416448
0.070689008,16128660,Jones St/ellis Street,11/17/2016,19:09:38,11/17/2016,19:12:30,11/17/2016,19:12:44,San Francisco,94102,B03,3,Tenderloin,37.784866,-122.412784
0.070757286,17061207,626 Polk Street,5/24/2017,14:05:00,5/24/2017,14:05:53,5/24/2017,14:18:36,San Francisco,94102,B02,3,Tenderloin,37.782458,-122.418967
0.070757547,16118819,75 Buckingham Way,10/25/2016,10:48:24,10/25/2016,10:53:43,10/25/2016,11:05:14,San Francisco,94132,B08,19,Lakeshore,37.725781,-122.476794
0.070782632,17124367,3652 Clay Street,10/23/2017,7:59:55,10/23/2017,8:03:32,10/23/2017,8:07:18,San Francisco,94118,B07,10,Presidio Heights,37.788394,-122.453007
0.070783174,16102579,Green St/webster Street,9/16/2016,19:01:49,9/16/2016,19:04:20,9/16/2016,19:18:29,San Francisco,94123,B04,16,Marina,37.796367,-122.43366
0.070787911,17001274,554 39th Avenue,1/3/2017,17:23:43,1/3/2017,17:31:06,1/3/2017,17:34:33,San Francisco,94121,B07,34,Outer Richmond,37.778354,-122.499566
0.070809167,17050328,100 Bush Street,4/28/2017,16:14:58,4/28/2017,16:18:48,4/28/2017,17:24:54,San Francisco,94104,B01,13,Financial District/South Beach,37.791354,-122.39992
0.070815523,17118532,301 Naglee Avenue,10/9/2017,1:53:03,10/9/2017,1:58:50,10/9/2017,2:08:14,San Francisco,94112,B09,33,Outer Mission,37.714181,-122.450085
0.070837759,16081034,1418 Ocean Avenue,7/23/2016,18:53:38,7/23/2016,18:57:26,7/23/2016,19:00:33,San Francisco,94112,B09,15,West of Twin Peaks,37.724217,-122.457385
0.070848,16045137,55 Chumasero Drive,4/22/2016,23:02:01,4/22/2016,23:06:27,4/22/2016,23:17:06,San Francisco,94132,B08,33,Lakeshore,37.713829,-122.473075
0.070862898,17055236,0 Garfield Street,5/9/2017,22:01:52,5/9/2017,22:06:59,5/9/2017,22:50:11,San Francisco,94132,B09,15,Oceanview/Merced/Ingleside,37.719889,-122.463562
0.070874095,17049199,864 Ellis Street,4/26/2017,0:29:36,4/26/2017,0:32:35,4/26/2017,0:42:36,San Francisco,94109,B02,3,Tenderloin,37.783965,-122.420428
0.070876318,16027609,Masonic Av/haight Street,3/9/2016,19:16:05,3/9/2016,19:20:16,3/9/2016,19:20:23,San Francisco,94117,B05,21,Haight Ashbury,37.770208,-122.445347
0.070906988,17035333,1023 Vallejo Street,3/23/2017,17:27:43,3/23/2017,17:33:46,3/23/2017,17:37:21,San Francisco,94133,B01,2,Nob Hill,37.797792,-122.414502
0.070910752,17088028,193 Haight Street,7/29/2017,2:20:32,7/29/2017,2:25:13,7/29/2017,2:28:27,San Francisco,94102,B02,36,Hayes Valley,37.772688,-122.425325
0.070924822,16123304,690 Long Bridge Street,11/4/2016,20:41:05,11/4/2016,20:44:38,11/4/2016,21:05:38,San Francisco,94158,B03,4,Mission Bay,37.772754,-122.392459
0.070972392,17027543,3 Bayside Village Place,3/5/2017,15:30:46,3/5/2017,15:35:15,3/5/2017,15:40:59,San Francisco,94107,B03,8,Financial District/South Beach,37.786145,-122.389709
0.070977549,17042245,360 9th Avenue,4/9/2017,9:22:31,4/9/2017,9:22:31,4/9/2017,9:25:01,San Francisco,94118,B07,31,Inner Richmond,37.78164,-122.467475
0.071006973,17057099,818 Mission Street,5/14/2017,14:24:58,5/14/2017,14:28:19,5/14/2017,14:36:27,San Francisco,94103,B03,1,South of Market,37.78387,-122.405183
0.071024655,16070642,954 Washington Street,6/27/2016,3:30:15,6/27/2016,3:34:04,6/27/2016,3:46:49,San Francisco,94108,B01,2,Chinatown,37.79508,-122.409084
0.071051916,17034394,1880 Pine Street,3/21/2017,10:41:39,3/21/2017,10:45:49,3/21/2017,10:49:47,San Francisco,94109,B04,38,Pacific Heights,37.788899,-122.426721
0.071062452,16125581,80eb Bryant 8th St On,11/10/2016,5:09:12,11/10/2016,5:15:29,11/10/2016,5:25:43,,94103,B02,36,South of Market,37.776417,-122.404244
0.071108157,16036313,365 Bayshore Bl,4/1/2016,5:04:38,4/1/2016,5:13:45,4/1/2016,5:18:23,San Francisco,94124,B10,42,Bayview Hunters Point,37.741939,-122.405968
0.071109605,16089307,1166 Howard Street,8/13/2016,19:55:13,8/13/2016,20:00:52,8/13/2016,20:12:52,San Francisco,94103,B03,1,South of Market,37.776842,-122.410946
0.071116029,17003191,2109 Market Street,1/7/2017,19:36:00,1/7/2017,19:39:13,1/7/2017,20:04:49,San Francisco,94114,B02,6,Castro/Upper Market,37.76696,-122.429137
0.071120134,16063174,Otis St Avenue,6/8/2016,19:23:08,6/8/2016,19:28:16,6/8/2016,20:39:33,San Francisco,94103,B02,36,Mission,37.77011,-122.42001
0.071139152,16085275,168 29th Street,8/3/2016,14:00:08,8/3/2016,14:03:42,8/3/2016,14:11:08,San Francisco,94110,B06,11,Noe Valley,37.743941,-122.423834
0.071142151,17039840,504 Shrader Street,4/3/2017,14:34:21,4/3/2017,14:37:41,4/3/2017,14:48:40,San Francisco,94117,B05,12,Haight Ashbury,37.770221,-122.45195
0.071143177,17144613,1968 Powell Street,12/11/2017,13:15:18,12/11/2017,13:18:13,12/11/2017,14:30:41,San Francisco,94133,B01,28,North Beach,37.802733,-122.411245
0.071193959,16108624,Octavia St/mcallister Street,9/30/2016,15:33:36,9/30/2016,15:36:32,9/30/2016,15:36:39,San Francisco,94102,B02,5,Western Addition,37.779467,-122.425183
0.07120037,16045246,Cesar Chavez St/york Street,4/23/2016,7:22:52,4/23/2016,7:28:37,4/23/2016,7:50:37,San Francisco,94110,B06,9,Bernal Heights,37.748424,-122.407767
0.071201675,16013009,750 Gonzalez Drive,2/2/2016,14:04:24,2/2/2016,14:13:29,2/2/2016,14:24:20,San Francisco,94132,B08,19,Lakeshore,37.717531,-122.480599
0.07120748,16007534,554 41st Avenue,1/19/2016,8:50:54,1/19/2016,8:55:33,1/19/2016,9:21:20,San Francisco,94121,B07,34,Outer Richmond,37.778257,-122.501708
0.071215745,17047956,0 17th Street,4/22/2017,18:54:14,4/22/2017,18:56:58,4/22/2017,18:57:30,San Francisco,94103,B02,29,Mission Bay,37.764724,-122.403528
0.071225006,17030233,55 Santa Barbara Avenue,3/11/2017,18:27:59,3/11/2017,18:34:02,3/11/2017,18:41:44,San Francisco,94112,B09,33,Outer Mission,37.708658,-122.46476
0.071259463,17117460,0 Franklin Street,10/6/2017,18:13:21,10/6/2017,18:17:59,10/6/2017,19:33:38,San Francisco,94123,B04,16,Marina,37.803935,-122.426757
0.071269604,16097148,"0 Chinook Ct/croaker Ct, Ti",9/3/2016,8:10:11,9/3/2016,8:17:17,9/3/2016,8:34:05,Treasure Isla,94130,B03,48,Treasure Island,37.823861,-122.374468
0.071292243,17042998,290 King Street Street,4/10/2017,22:38:18,4/10/2017,22:38:18,4/10/2017,22:54:16,San Francisco,94107,B03,8,Mission Bay,37.776382,-122.394103
0.07129761,17112035,2670 Pierce Street,9/23/2017,18:01:48,9/23/2017,18:06:35,9/23/2017,18:10:16,San Francisco,94123,B04,16,Pacific Heights,37.794514,-122.438258
0.07130733,17128499,302 Silver Avenue,11/1/2017,16:30:54,11/1/2017,16:35:29,11/1/2017,17:02:27,San Francisco,94112,B09,32,Excelsior,37.72778,-122.430569
0.071309785,16055701,455 8th Street,5/20/2016,13:55:54,5/20/2016,14:03:00,5/20/2016,14:06:31,San Francisco,94103,B03,29,South of Market,37.773124,-122.407622
0.071337847,16121725,318 Spear Street,11/1/2016,9:56:04,11/1/2016,10:03:58,11/1/2016,10:13:54,San Francisco,94105,B03,35,Financial District/South Beach,37.789765,-122.390716
0.071350104,17054095,500 Felton Street,5/7/2017,2:33:57,5/7/2017,2:38:59,5/7/2017,2:42:55,San Francisco,94134,B10,42,Portola,37.729329,-122.409829
0.071364269,17002612,Paris St/russia Avenue,1/6/2017,13:28:33,1/6/2017,13:33:27,1/6/2017,13:33:57,San Francisco,94112,B09,43,Excelsior,37.720828,-122.435586
0.071367656,16096358,Vallejo St/franklin Street,9/1/2016,10:59:08,9/1/2016,11:08:56,9/1/2016,11:31:07,San Francisco,94123,B04,38,Pacific Heights,37.79648,-122.425254
0.071381963,16137198,800 Blk 34th Avenue,12/8/2016,23:50:44,12/8/2016,23:59:42,12/9/2016,0:03:50,San Francisco,94121,B07,34,Outer Richmond,37.773995,-122.493968
0.071394057,17070549,427 Stockton Street,6/16/2017,18:47:16,6/16/2017,18:51:09,6/16/2017,19:26:45,San Francisco,94108,B01,13,Financial District/South Beach,37.789702,-122.407102
0.071437614,16087656,3rd St/bryant Street,8/9/2016,14:44:56,8/9/2016,14:48:35,8/9/2016,14:49:05,San Francisco,94107,B03,8,South of Market,37.781321,-122.395848
0.071441666,16118615,1405 Indiana Street,10/24/2016,18:08:31,10/24/2016,18:13:44,10/24/2016,18:28:19,San Francisco,94107,B10,25,Bayview Hunters Point,37.752553,-122.390588
0.071446372,17000368,172 6th Street,1/1/2017,15:25:09,1/1/2017,15:28:29,1/1/2017,15:38:17,San Francisco,94103,B03,1,South of Market,37.779975,-122.40758
0.071510942,16135881,1570 Washington Street,12/6/2016,0:06:36,12/6/2016,0:11:19,12/6/2016,0:15:03,San Francisco,94109,B01,41,Russian Hill,37.7936,-122.419091
0.071513352,16076786,30 Telegraph Hill Bl,7/12/2016,18:58:47,7/12/2016,19:27:45,7/12/2016,19:27:50,San Francisco,94133,B01,28,North Beach,37.802392,-122.405784
0.071528681,17082523,3539 Kirkham Street,7/15/2017,17:08:27,7/15/2017,17:12:05,7/15/2017,17:26:04,San Francisco,94122,B08,23,Sunset/Parkside,37.758798,-122.498722
0.071547692,17079640,2020 Market Street,7/8/2017,12:35:54,7/8/2017,12:38:28,7/8/2017,13:50:17,San Francisco,94114,B02,6,Castro/Upper Market,37.769131,-122.428033
0.071549467,17054282,129 Congdon Street,5/7/2017,15:34:50,5/7/2017,15:34:50,5/7/2017,17:11:49,San Francisco,94112,B09,32,Excelsior,37.730645,-122.42604
0.071564233,16046170,1400 Blk 22nd Street,4/25/2016,16:49:40,4/25/2016,16:54:14,4/25/2016,18:09:41,San Francisco,94107,B10,37,Potrero Hill,37.75756,-122.39464
0.071595273,17031442,1471 30th Avenue,3/14/2017,15:31:59,3/14/2017,15:37:04,3/14/2017,15:49:15,San Francisco,94122,B08,18,Sunset/Parkside,37.75987,-122.488773
0.071603574,16113706,1099 Market Street,10/12/2016,10:11:23,10/12/2016,10:18:47,10/12/2016,10:19:01,San Francisco,94103,B02,36,South of Market,37.780478,-122.412393
0.071612827,17152944,0 San Jose Avenue,12/31/2017,15:38:19,12/31/2017,15:40:53,12/31/2017,15:44:56,San Francisco,94112,B09,15,Outer Mission,37.722967,-122.444746
0.071628439,16082765,690 Market Street,7/28/2016,9:48:08,7/28/2016,9:54:10,7/28/2016,10:01:30,San Francisco,94108,B03,1,Financial District/South Beach,37.787838,-122.403309
0.0716608,16089889,275 Turk Street,8/15/2016,11:57:39,8/15/2016,12:01:51,8/15/2016,12:20:41,San Francisco,94102,B03,1,Tenderloin,37.782782,-122.413597
0.071692281,17105003,183 Cook Street,9/6/2017,17:12:56,9/6/2017,17:14:05,9/6/2017,17:22:40,San Francisco,94118,B05,10,Lone Mountain/USF,37.780749,-122.45201
0.07172084,16065824,76 Walter Street,6/15/2016,14:42:51,6/15/2016,14:45:20,6/15/2016,14:52:02,San Francisco,94114,B05,6,Castro/Upper Market,37.767954,-122.432428
0.071740318,16084103,738 Long Bridge Street,7/31/2016,15:16:54,7/31/2016,15:23:05,7/31/2016,15:25:11,San Francisco,94158,B03,4,Mission Bay,37.772299,-122.393001
0.071770306,16020842,567 Bay Street,2/21/2016,14:28:02,2/21/2016,14:32:23,2/21/2016,14:45:21,San Francisco,94133,B01,28,North Beach,37.805214,-122.416311
0.071772399,17071003,1239 Turk Street,6/17/2017,19:00:39,6/17/2017,19:04:37,6/17/2017,19:13:40,San Francisco,94115,B02,5,Western Addition,37.780768,-122.42947
0.071776941,16032382,Gough St/oak Street,3/21/2016,22:06:06,3/21/2016,22:11:06,3/21/2016,22:11:29,San Francisco,94102,B02,36,Hayes Valley,37.77502,-122.422601
0.071797467,16029666,3995 Alemany Bl,3/15/2016,10:48:21,3/15/2016,10:57:49,3/15/2016,11:29:27,San Francisco,94132,B09,33,Oceanview/Merced/Ingleside,37.710595,-122.469096
0.071841105,17135426,45 Castro Street,11/18/2017,15:37:33,11/18/2017,15:40:57,11/18/2017,15:58:06,San Francisco,94114,B05,6,Castro/Upper Market,37.768239,-122.434595
0.071856106,16105145,Shafter Av/hawes Street,9/22/2016,14:42:58,9/22/2016,14:46:29,9/22/2016,14:50:20,San Francisco,94124,B10,17,Bayview Hunters Point,37.726799,-122.383249
0.071862734,16132640,460 Arguello Bl,11/28/2016,8:32:18,11/28/2016,8:37:56,11/28/2016,8:43:12,San Francisco,94118,B07,31,Presidio Heights,37.782281,-122.458355
0.07187812,16099541,1 101nb Vermont Of,9/9/2016,4:40:52,9/9/2016,4:47:14,9/9/2016,5:14:50,San Francisco,94107,B10,9,Potrero Hill,37.761982,-122.405787
0.071878247,16137228,21st St/potrero Avenue,12/9/2016,1:54:21,12/9/2016,1:59:01,12/9/2016,1:59:23,San Francisco,94110,B10,7,Potrero Hill,37.757763,-122.406803
0.071890893,16115170,Jessie St/4th Street,10/15/2016,21:49:47,10/15/2016,21:54:43,10/15/2016,22:08:21,San Francisco,94103,B03,1,South of Market,37.784861,-122.404761
0.071915877,16025135,220 Golden Gate Avenue,3/3/2016,15:45:36,3/3/2016,15:50:14,3/3/2016,16:04:16,San Francisco,94102,B02,1,Tenderloin,37.782099,-122.414273
0.071920501,16085859,207 King Street,8/4/2016,22:10:46,8/4/2016,22:15:22,8/4/2016,23:12:23,San Francisco,94107,B03,8,Mission Bay,37.777927,-122.391978
0.071924071,16079747,Gough St/oak Street,7/20/2016,11:03:20,7/20/2016,11:07:49,7/20/2016,11:07:55,San Francisco,94102,B02,36,Hayes Valley,37.77502,-122.422601
0.071932534,16048808,16th St/potrero Avenue,5/2/2016,12:47:12,5/2/2016,12:54:03,5/2/2016,13:31:57,San Francisco,94103,B02,29,Mission,37.765782,-122.407539
0.071950617,17096659,0 Market Street,8/19/2017,19:31:11,8/19/2017,19:38:04,8/19/2017,19:46:15,San Francisco,94103,B03,1,Tenderloin,37.783991,-122.408068
0.072004441,16000548,Polk St/mcallister Street,1/1/2016,23:29:11,1/1/2016,23:29:11,1/2/2016,0:48:06,San Francisco,94102,B99,3,Tenderloin,37.780261,-122.418601
0.072006879,17122427,450 Golden Gate Avenue,10/18/2017,11:37:56,10/18/2017,11:50:35,10/18/2017,12:23:04,San Francisco,94102,B02,3,Tenderloin,37.781811,-122.418068
0.07204538,17114778,477 Ofarrell Street,9/30/2017,7:50:04,9/30/2017,7:53:55,9/30/2017,8:02:07,San Francisco,94102,B01,3,Tenderloin,37.785769,-122.412573
0.072052352,17114954,801 Howard Street,9/30/2017,16:48:55,9/30/2017,16:54:16,9/30/2017,17:06:45,San Francisco,94103,B03,1,South of Market,37.783163,-122.402712
0.072067174,17019815,660 Sacramento Street,2/14/2017,20:51:37,2/14/2017,20:55:15,2/14/2017,21:07:42,San Francisco,94111,B01,13,Chinatown,37.79369,-122.40421
0.072094462,17048760,221 7th Street,4/24/2017,21:18:12,4/24/2017,21:22:55,4/24/2017,21:28:08,San Francisco,94103,B03,1,South of Market,37.777745,-122.408978
0.0720979,17147342,875 Post Street,12/17/2017,22:01:56,12/17/2017,22:04:42,12/17/2017,22:09:10,San Francisco,94109,B04,3,Tenderloin,37.787234,-122.416182
0.072113463,16073194,Stockton St/north Point Street,7/3/2016,17:38:54,7/3/2016,17:43:32,7/3/2016,17:44:10,San Francisco,94133,B01,28,North Beach,37.806963,-122.410501
0.072124828,17117928,0 Page Street,10/7/2017,20:02:58,10/7/2017,20:06:31,10/7/2017,20:14:10,San Francisco,94117,B05,21,Haight Ashbury,37.771357,-122.443837
0.072147153,16144436,88 5th Street,12/25/2016,18:22:50,12/25/2016,18:26:31,12/25/2016,18:32:46,San Francisco,94103,B03,1,South of Market,37.782939,-122.406866
0.072148259,16115905,455 Golden Gate Avenue,10/17/2016,19:58:40,10/17/2016,20:04:26,10/17/2016,20:14:50,San Francisco,94102,B02,3,Tenderloin,37.781263,-122.418041
0.072189161,16122629,1499 Sutter Street,11/3/2016,13:21:12,11/3/2016,13:26:07,11/3/2016,13:28:44,San Francisco,94109,B04,3,Western Addition,37.787073,-122.424951
0.072207135,16145382,4264 26th Street,12/28/2016,9:33:35,12/28/2016,9:38:00,12/28/2016,9:41:23,San Francisco,94114,B06,11,Noe Valley,37.74808,-122.435201
0.072213358,17038048,0 24th Street,3/30/2017,12:30:10,3/30/2017,12:33:18,3/30/2017,12:34:27,San Francisco,94114,B06,24,Noe Valley,37.751153,-122.436299
0.072249532,16063036,7th St/townsend Street,6/8/2016,13:27:21,6/8/2016,13:30:51,6/8/2016,13:31:05,San Francisco,94107,B03,29,Mission Bay,37.771816,-122.401658
0.072284655,17114765,250 The Embarcadero Nor,9/30/2017,6:20:28,9/30/2017,6:24:12,9/30/2017,6:37:21,San Francisco,94111,B01,13,Financial District/South Beach,37.797347,-122.395239
0.072293162,16075542,Plymouth Av/farallones Street,7/9/2016,17:02:48,7/9/2016,17:09:06,7/9/2016,17:13:10,San Francisco,94112,B09,33,Oceanview/Merced/Ingleside,37.714078,-122.45606
0.072308918,16036136,1200 9th Avenue,3/31/2016,16:01:22,3/31/2016,16:03:50,3/31/2016,16:04:22,San Francisco,94122,B08,22,Inner Sunset,37.76586,-122.466352
0.072310976,17084553,1,7/20/2017,16:48:18,7/20/2017,16:55:48,7/20/2017,16:58:38,San Francisco,94112,B06,32,Outer Mission,37.72627,-122.445928
0.072311741,17147635,0 Balboa Street,12/18/2017,15:06:08,12/18/2017,15:13:14,12/18/2017,15:29:21,San Francisco,94118,B07,31,Inner Richmond,37.777428,-122.459725
0.072311905,17064314,4552 19th Street,6/1/2017,11:27:40,6/1/2017,11:34:25,6/1/2017,11:35:59,San Francisco,94114,B06,24,Castro/Upper Market,37.759055,-122.440199
0.072321965,17013074,Taraval St/16th Avenue,1/30/2017,10:59:32,1/30/2017,11:04:58,1/30/2017,11:07:39,San Francisco,94116,B08,40,West of Twin Peaks,37.743189,-122.472479
0.072336401,16002651,601 Larkin Street,1/7/2016,0:11:46,1/7/2016,0:13:59,1/7/2016,0:14:13,San Francisco,94109,B02,3,Tenderloin,37.783368,-122.41763
0.072349834,16143920,1 Kearny Street,12/24/2016,8:33:00,12/24/2016,8:36:09,12/24/2016,8:36:30,San Francisco,94108,B01,1,Financial District/South Beach,37.787701,-122.403532
0.072358721,17144708,1 Thomas More Way,12/11/2017,17:32:56,12/11/2017,17:38:20,12/11/2017,17:50:10,San Francisco,94132,B08,33,Lakeshore,37.71284,-122.472679
0.072430073,17150708,84 Blythdale Avenue,12/26/2017,9:20:05,12/26/2017,9:24:00,12/26/2017,9:41:15,San Francisco,94134,B09,43,Visitacion Valley,37.710789,-122.418396
0.072444955,17121888,200 Mcallister Street,10/17/2017,1:23:44,10/17/2017,1:30:29,10/17/2017,1:35:42,San Francisco,94102,B02,36,Tenderloin,37.780775,-122.415417
0.072449752,17060763,4007 24th Street,5/23/2017,13:00:52,5/23/2017,13:07:09,5/23/2017,13:11:19,San Francisco,94114,B06,11,Noe Valley,37.751356,-122.432083
0.072453163,16136493,350 Seneca Avenue,12/7/2016,11:58:46,12/7/2016,12:01:17,12/7/2016,12:12:41,San Francisco,94112,B09,15,Outer Mission,37.721371,-122.44503
0.07253133,17048673,174 Ellis Street,4/24/2017,16:21:22,4/24/2017,16:26:33,4/24/2017,16:33:08,San Francisco,94102,B03,1,Tenderloin,37.78563,-122.409052
0.072534887,17062560,315 Byxbee Street,5/27/2017,20:18:40,5/27/2017,20:22:17,5/27/2017,22:14:22,San Francisco,94132,B09,19,Oceanview/Merced/Ingleside,37.719985,-122.469943
0.072544,17029659,601 Van Ness Avenue,3/10/2017,14:53:50,3/10/2017,14:58:24,3/10/2017,15:09:17,San Francisco,94102,B02,36,Western Addition,37.781386,-122.421406
0.072548309,16015409,Haight St/central Avenue,2/7/2016,22:28:00,2/7/2016,22:39:19,2/7/2016,22:39:25,San Francisco,94117,B02,21,Haight Ashbury,37.770425,-122.44365
0.072619198,16031575,355 Berry Street,3/19/2016,20:53:18,3/19/2016,20:56:54,3/19/2016,21:08:58,San Francisco,94158,B03,8,Mission Bay,37.773018,-122.396738
0.072625013,16045404,1090 Point Lobos Avenue,4/23/2016,16:09:16,4/23/2016,16:11:39,4/23/2016,17:16:48,San Francisco,94121,B07,34,Outer Richmond,37.778495,-122.513984
0.072686678,17092979,1000 North Point Street,8/10/2017,19:56:22,8/10/2017,20:00:59,8/10/2017,20:23:38,San Francisco,94109,B04,28,Russian Hill,37.805342,-122.423757
0.072748234,17059881,0 Spruce Street,5/21/2017,13:28:20,5/21/2017,13:31:03,5/21/2017,13:31:54,San Francisco,94118,B07,10,Presidio Heights,37.787342,-122.453594
0.072749164,17126406,141 Leland Avenue,10/27/2017,16:05:54,10/27/2017,16:09:53,10/27/2017,16:12:33,San Francisco,94134,B09,44,Visitacion Valley,37.712144,-122.406366
0.072755823,16124136,55 Mason Street,11/6/2016,17:08:25,11/6/2016,17:14:32,11/6/2016,17:25:00,San Francisco,94102,B03,1,Tenderloin,37.784029,-122.409608
0.072779688,17122306,99 Market Street,10/18/2017,4:35:19,10/18/2017,4:37:22,10/18/2017,4:38:08,San Francisco,94105,B03,35,Financial District/South Beach,37.79379,-122.395508
0.072789214,17093158,1101 Market Street,8/11/2017,9:12:21,8/11/2017,9:13:04,8/11/2017,10:50:06,San Francisco,94103,B02,36,South of Market,37.78038,-122.412516
0.072794431,17140382,0 Bay Street,12/1/2017,10:25:40,12/1/2017,10:29:26,12/1/2017,10:43:04,San Francisco,94133,B01,28,North Beach,37.805619,-122.41361
0.072803764,17110533,888 7th Street,9/20/2017,2:00:51,9/20/2017,2:12:36,9/20/2017,2:20:17,San Francisco,94107,B03,29,Mission Bay,37.77057,-122.400215
0.072814991,16012941,Portola Dr/evelyn Way,2/2/2016,11:16:29,2/2/2016,11:27:18,2/2/2016,12:51:17,San Francisco,94127,B08,39,West of Twin Peaks,37.743985,-122.454205
0.072816151,16017014,490 Post Street,2/11/2016,20:04:01,2/11/2016,20:08:28,2/11/2016,20:14:36,San Francisco,94102,B01,1,Nob Hill,37.788177,-122.409867
0.072822781,17094579,0 21st Street,8/14/2017,18:40:04,8/14/2017,18:42:51,8/14/2017,18:46:28,San Francisco,94110,B06,7,Mission,37.757299,-122.414545
0.072833322,16075835,1761 Turk Street,7/10/2016,11:16:39,7/10/2016,11:22:11,7/10/2016,11:25:27,San Francisco,94115,B05,5,Western Addition,37.779668,-122.438109
0.072836576,17027427,820 22nd Street,3/5/2017,9:08:08,3/5/2017,9:13:28,3/5/2017,9:33:35,San Francisco,94107,B10,25,Potrero Hill,37.757937,-122.389504
0.072886696,17001426,390 Clementina Street,1/4/2017,0:11:46,1/4/2017,0:14:55,1/4/2017,0:18:27,San Francisco,94103,B03,1,South of Market,37.780921,-122.403765
0.072904056,17055530,0 Columbus Avenue,5/10/2017,16:43:31,5/10/2017,16:47:01,5/10/2017,17:09:46,San Francisco,94133,B01,2,Chinatown,37.797864,-122.406669
0.072911722,16079019,433 Powell Street,7/18/2016,11:24:44,7/18/2016,11:28:37,7/18/2016,11:39:32,San Francisco,94102,B01,1,Nob Hill,37.78861,-122.408557
0.072914046,16107280,25th St/florida Street,9/27/2016,6:32:26,9/27/2016,6:39:50,9/27/2016,6:43:46,San Francisco,94110,B06,9,Mission,37.751144,-122.409917
0.072944575,16131165,8 10th Street,11/23/2016,21:26:11,11/23/2016,21:28:51,11/23/2016,21:38:40,San Francisco,94103,B02,36,South of Market,37.776306,-122.417331
0.07294705,16131713,1634 Turk Street,11/25/2016,15:41:22,11/25/2016,15:46:07,11/25/2016,15:54:47,San Francisco,94115,B05,5,Western Addition,37.780069,-122.436039
0.072958643,17060556,999,5/22/2017,23:32:12,5/22/2017,23:38:18,5/23/2017,1:49:23,Presidio,94129,B99,51,Presidio,37.810535,-122.476488
0.072962146,17016085,0 Mount Vernon Avenue,2/6/2017,11:04:40,2/6/2017,11:08:56,2/6/2017,11:13:44,San Francisco,94112,B09,15,Oceanview/Merced/Ingleside,37.719958,-122.452328
0.072988384,17002578,693 Vermont Street,1/6/2017,11:57:36,1/6/2017,11:59:19,1/6/2017,12:16:48,San Francisco,94107,B06,7,Potrero Hill,37.761389,-122.403701
0.073022619,17122870,625 Holly Park Creek,10/19/2017,14:55:15,10/19/2017,14:57:28,10/19/2017,15:14:01,San Francisco,94110,B06,32,Bernal Heights,37.736713,-122.421107
0.073057533,17067169,355 Buena Vista Avenue East,6/8/2017,15:18:34,6/8/2017,15:22:14,6/8/2017,15:34:17,San Francisco,94117,B05,21,Castro/Upper Market,37.767504,-122.440192
0.07306245,16009628,651 21st Avenue,1/24/2016,18:11:42,1/24/2016,18:11:42,1/24/2016,18:19:55,San Francisco,94121,B07,14,Outer Richmond,37.775541,-122.480191
0.073130631,17122373,0 5th Street,10/18/2017,9:54:29,10/18/2017,9:58:55,10/18/2017,10:24:59,San Francisco,94107,B03,8,South of Market,37.776568,-122.398759
0.07313513,17039524,0 15th Street,4/2/2017,19:58:16,4/2/2017,20:01:13,4/2/2017,20:01:59,San Francisco,94103,B02,29,Mission,37.766903,-122.410612
0.073152386,16090942,1001 Webster Street,8/18/2016,11:53:45,8/18/2016,11:56:28,8/18/2016,12:01:06,San Francisco,94115,B05,5,Western Addition,37.779839,-122.430334
0.073207608,16024793,1240 Fillmore St 1004,3/2/2016,17:06:54,3/2/2016,17:10:53,3/2/2016,17:24:11,San Francisco,94115,B05,5,Western Addition,37.7809,-122.432136
0.073217153,16008498,17 Uranus Trail,1/21/2016,18:12:33,1/21/2016,18:21:04,1/21/2016,18:30:51,San Francisco,94114,B05,24,Castro/Upper Market,37.761585,-122.445346
